Назва файлу,Test_Case,Зона,Кадр,Ітерація,ROI,class,x,y,w,h
Test_Case_6_Z2_2_4_ROI_004_png.rf.f2f68692a115459c600d79ec23901a3a.txt,6,2,2,4,004,1,0.44765625,0.39765625,0.26328125,0.1046875
Test_Case_6_Z2_2_4_ROI_005_png.rf.6f780f87b8e88055442fb52904eb9af3.txt,6,2,2,4,005,1,0.390625,0.49609375,0.328125,0.11484375
Test_Case_6_Z2_2_5_ROI_001_png.rf.3e1ffd5cdbaf3168259d29a64aca73b0.txt,6,2,2,5,001,1,0.50703125,0.50546875,0.30078125,0.10859375
Test_Case_6_Z2_2_5_ROI_002_png.rf.3c9f70b3a2d2a7f2306b1a931b237a09.txt,6,2,2,5,002,1,0.43125,0.5046875,0.26640625,0.140625
Test_Case_6_Z2_2_5_ROI_003_png.rf.99d8db4d0cf0fc7049321ace59b1a1f6.txt,6,2,2,5,003,1,0.425,0.5296875,0.25703125,0.1421875
Test_Case_6_Z2_0_3_ROI_005_png.rf.ff4ee83bf43b57567ea1614003273b49.txt,6,2,0,3,005,1,0.4203125,0.503125,0.32578125,0.1015625
Test_Case_6_Z2_0_4_ROI_001_png.rf.11f1686040bd05d4ebe844309bf8c0f7.txt,6,2,0,4,001,1,0.515625,0.49140625,0.2875,0.1078125
Test_Case_6_Z2_0_4_ROI_002_png.rf.2a1e389aedb03c05969f23c4e5bf1853.txt,6,2,0,4,002,1,0.45078125,0.471875,0.26484375,0.13203125
Test_Case_6_Z2_0_4_ROI_003_png.rf.b86dd41c172b44838a567746ba5de262.txt,6,2,0,4,003,1,0.42890625,0.4984375,0.25859375,0.146875
Test_Case_6_Z2_0_4_ROI_005_png.rf.ce79fbb98b7694a3c50a1a39287d6af0.txt,6,2,0,4,005,1,0.390625,0.49609375,0.32421875,0.1
Test_Case_6_Z2_0_5_ROI_001_png.rf.2c126057b096d2827ff4c3269dac9d37.txt,6,2,0,5,001,1,0.503125,0.50234375,0.2875,0.1140625
Test_Case_6_Z2_0_5_ROI_002_png.rf.728360865cbdcb236449951805dcd8cc.txt,6,2,0,5,002,1,0.42265625,0.5046875,0.23984375,0.128125
Test_Case_6_Z2_0_5_ROI_004_png.rf.90644ca28d9c792652f965379f4e0aec.txt,6,2,0,5,004,1,0.46328125,0.409375,0.26015625,0.10859375
Test_Case_6_Z2_10_1_ROI_002_png.rf.f244a973568f85bc0d2e59e58e9915ef.txt,6,2,10,1,002,1,0.46875,0.4796875,0.24140625,0.125
Test_Case_6_Z2_10_1_ROI_003_png.rf.29fbe674632388526664072562dcde8b.txt,6,2,10,1,003,1,0.4578125,0.490625,0.24765625,0.12421875
Test_Case_6_Z2_10_1_ROI_004_png.rf.751a93402b46a7bd66f3354f057efae1.txt,6,2,10,1,004,1,0.453125,0.32578125,0.2546875,0.08984375
Test_Case_6_Z2_10_2_ROI_001_png.rf.9af0f7221613b585f5be933bf4488507.txt,6,2,10,2,001,1,0.50859375,0.49453125,0.2796875,0.10859375
Test_Case_6_Z2_10_2_ROI_002_png.rf.e50ee402f80fb40ea1e43d69aafe7e7a.txt,6,2,10,2,002,1,0.4359375,0.4828125,0.25390625,0.128125
Test_Case_6_Z2_10_2_ROI_004_png.rf.c5e28fb3939290a31b91fbf16dae7fb0.txt,6,2,10,2,004,1,0.4703125,0.40625,0.25625,0.09765625
Test_Case_6_Z2_10_2_ROI_005_png.rf.8de95c30a933378855fd9321eac3f952.txt,6,2,10,2,005,1,0.3765625,0.52578125,0.31015625,0.0984375
Test_Case_6_Z2_8_5_ROI_003_png.rf.637e5dca6658eb36ef544dd0949cb3fe.txt,6,2,8,5,003,1,0.4296875,0.52421875,0.25546875,0.13828125
Test_Case_6_Z2_8_5_ROI_004_png.rf.a33d47bd4fa817a69892ff6d078d0bfa.txt,6,2,8,5,004,1,0.4578125,0.415625,0.28828125,0.10234375
Test_Case_6_Z2_8_5_ROI_005_png.rf.3eff20c323e005612873b925c6dfa415.txt,6,2,8,5,005,1,0.425,0.49921875,0.334375,0.11875
Test_Case_6_Z2_9_1_ROI_001_png.rf.b80f7adab4184f8fff788f32ba1f25c9.txt,6,2,9,1,001,1,0.5265625,0.50234375,0.2453125,0.10078125
Test_Case_6_Z2_9_1_ROI_002_png.rf.9b9f3639fd3d60f3c5681e8a2b353b6a.txt,6,2,9,1,002,1,0.46484375,0.484375,0.225,0.09140625
Test_Case_6_Z2_9_1_ROI_003_png.rf.cd7770f01a345fe75378a893989d9122.txt,6,2,9,1,003,1,0.44921875,0.50390625,0.2484375,0.14296875
Test_Case_6_Z2_9_1_ROI_004_png.rf.2a5a3f7c8dafa948679ccb615b01a704.txt,6,2,9,1,004,1,0.45078125,0.3296875,0.24765625,0.08203125
Test_Case_6_Z2_9_1_ROI_005_png.rf.732e213f9cb0d5c93980b261ab21ff99.txt,6,2,9,1,005,1,0.403125,0.5140625,0.3265625,0.13515625
Test_Case_4_Z2_13_1_ROI_001_png.rf.18169a5e15f76c5caf1b074d05e386c5.txt,4,2,13,1,001,1,0.534375,0.48359375,0.28046875,0.134375
Test_Case_4_Z2_13_1_ROI_002_png.rf.da4f3746a1b0b25f254b291f566e1e5e.txt,4,2,13,1,002,1,0.43203125,0.4671875,0.24296875,0.11171875
Test_Case_4_Z2_13_2_ROI_001_png.rf.07398f4f44eaaaf3b59b362942dbaf22.txt,4,2,13,2,001,1,0.540625,0.4984375,0.28359375,0.11953125
Test_Case_4_Z2_13_2_ROI_002_png.rf.3fbe09fbae12904988b31c60e122b2f0.txt,4,2,13,2,002,1,0.43125,0.49375,0.23203125,0.11953125
Test_Case_4_Z2_13_2_ROI_003_png.rf.19d53cd03a3968cf423f8f03165ff0b9.txt,4,2,13,2,003,1,0.45625,0.51015625,0.253125,0.13515625
Test_Case_4_Z2_13_2_ROI_004_png.rf.d9626de9ef56908da242680038e39590.txt,4,2,13,2,004,1,0.42890625,0.303125,0.23984375,0.09140625
Test_Case_4_Z2_13_3_ROI_001_png.rf.ecac946b80c0c9c962572d8b8fe44311.txt,4,2,13,3,001,1,0.41640625,0.50078125,0.28203125,0.121875
Test_Case_4_Z2_2_1_ROI_003_png.rf.f507198e2e122f59399321b38326f80b.txt,4,2,2,1,003,1,0.4328125,0.46640625,0.2546875,0.1453125
Test_Case_4_Z2_2_1_ROI_004_png.rf.e502915d37348262fa984fbd14d8b15c.txt,4,2,2,1,004,1,0.3953125,0.384375,0.2390625,0.09765625
Test_Case_4_Z2_2_2_ROI_001_png.rf.49e54e9b5eb4aa2390c25acfe88f9883.txt,4,2,2,2,001,1,0.53515625,0.49765625,0.2859375,0.13671875
Test_Case_4_Z2_2_2_ROI_002_png.rf.84a19b61a3ed1bd282a6a07039fc285b.txt,4,2,2,2,002,1,0.4296875,0.50078125,0.23203125,0.12109375
Test_Case_4_Z2_2_2_ROI_003_png.rf.06214398fda0be8fead324c666b53ac0.txt,4,2,2,2,003,1,0.453125,0.5140625,0.26015625,0.12578125
Test_Case_4_Z2_2_2_ROI_004_png.rf.b9f6991149de8903e89931ada9db4939.txt,4,2,2,2,004,1,0.428125,0.30625,0.22265625,0.11796875
Test_Case_4_Z2_2_3_ROI_002_png.rf.3ac7e7aa2ebb099cf3de24542efde586.txt,4,2,2,3,002,1,0.31015625,0.49375,0.23828125,0.11953125
Test_Case_4_Z2_2_3_ROI_003_png.rf.499d50ce62c25c768b5f84e11d2d60ed.txt,4,2,2,3,003,1,0.315625,0.45859375,0.2515625,0.128125
Test_Case_4_Z2_3_1_ROI_003_png.rf.614d681a9cc9b9544c37b1d8924c1981.txt,4,2,3,1,003,1,0.4328125,0.465625,0.2546875,0.146875
Test_Case_4_Z2_3_2_ROI_001_png.rf.331e3952693d5ffd2a34f1b491688034.txt,4,2,3,2,001,1,0.53203125,0.4953125,0.28515625,0.1296875
Test_Case_4_Z2_3_2_ROI_002_png.rf.84a8579bf98182b0ced0977fef26b1eb.txt,4,2,3,2,002,1,0.43125,0.49609375,0.23828125,0.12109375
Test_Case_4_Z2_3_2_ROI_003_png.rf.9f82f003a82ebf0b5b94d6ac29c7ecb2.txt,4,2,3,2,003,1,0.4578125,0.51328125,0.25703125,0.13125
Test_Case_4_Z2_3_3_ROI_002_png.rf.540de280c7362247a14fbebd1abfef27.txt,4,2,3,3,002,1,0.3140625,0.49453125,0.26171875,0.1203125
Test_Case_4_Z2_3_3_ROI_003_png.rf.05520b8b1aa8c5c9c51f7faa3b0d109b.txt,4,2,3,3,003,1,0.3171875,0.45625,0.27265625,0.125
Test_Case_4_Z2_3_3_ROI_004_png.rf.26df56741eff5028ed9f981fa019920f.txt,4,2,3,3,004,1,0.35390625,0.36171875,0.22578125,0.11171875
Test_Case_4_Z2_3_4_ROI_001_png.rf.11730b2eb6dd1de0856bb70ca8c7f8d5.txt,4,2,3,4,001,1,0.45625,0.48671875,0.28828125,0.13359375
Test_Case_4_Z2_4_1_ROI_004_png.rf.059995b41b5446722b133346389cad90.txt,4,2,4,1,004,1,0.3921875,0.37734375,0.22578125,0.09609375
Test_Case_4_Z2_4_2_ROI_002_png.rf.0a8390cc489592a65672f58dff1cd87c.txt,4,2,4,2,002,1,0.43203125,0.5,0.25625,0.13125
Test_Case_4_Z2_4_2_ROI_003_png.rf.f476386de7cfec73c3b7e99949c0b362.txt,4,2,4,2,003,1,0.45546875,0.51328125,0.26796875,0.1453125
Test_Case_4_Z2_4_2_ROI_004_png.rf.ee8b913f97eb94c3e3c0519abaccf93e.txt,4,2,4,2,004,1,0.4234375,0.30703125,0.23828125,0.09296875
Test_Case_4_Z2_4_3_ROI_003_png.rf.36398edc7cccf77a995b841c22896044.txt,4,2,4,3,003,1,0.32265625,0.45234375,0.26328125,0.12578125
Test_Case_4_Z2_4_3_ROI_004_png.rf.154ae2a7992f572b0039e35fbd7c8a47.txt,4,2,4,3,004,1,0.3421875,0.35859375,0.25859375,0.10703125
Test_Case_7_Z1_12_1_ROI_001_png.rf.3a3a4c0ec7558bde553668b2321b91e5.txt,7,1,12,1,001,0,0.671875,0.53671875,0.3171875,0.05859375
Test_Case_7_Z1_12_1_ROI_002_png.rf.9dbaa9040aeac66482923d8eb32b621b.txt,7,1,12,1,002,1,0.49375,0.49609375,0.2359375,0.075
Test_Case_7_Z1_12_2_ROI_001_png.rf.801ba35ce85821f3c736f0da6b065565.txt,7,1,12,2,001,1,0.478125,0.48984375,0.2375,0.07578125
Test_Case_7_Z1_12_2_ROI_001_png.rf.a711a6b1156d2edaa1c051e371e5eb92.txt,7,1,12,2,001,0,0.6625,0.53125,0.3140625,0.10859375
Test_Case_7_Z1_12_2_ROI_002_png.rf.3ff2dd8ac44d8fac65b9b6116027cc7e.txt,7,1,12,2,002,1,0.47890625,0.5046875,0.2296875,0.0625
Test_Case_7_Z1_12_3_ROI_001_png.rf.4d4f4a3c7700ed084806c8e1d4330fa7.txt,7,1,12,3,001,1,0.5140625,0.49921875,0.23046875,0.0609375
Test_Case_7_Z1_12_3_ROI_001_png.rf.866b61685b0779ca50dbd3f4208831c1.txt,7,1,12,3,001,0,0.70078125,0.5953125,0.2984375,0.1890625
Test_Case_7_Z1_12_3_ROI_002_png.rf.53dec7a64fe8f01803e7a4a64b83bfe0.txt,7,1,12,3,002,1,0.51640625,0.5140625,0.2328125,0.06953125
Test_Case_7_Z1_12_4_ROI_001_png.rf.3ceaae90a510fe9a3b445eab63a827d2.txt,7,1,12,4,001,1,0.50078125,0.475,0.24453125,0.071875
Test_Case_7_Z1_12_4_ROI_002_png.rf.45a4f3144a597e208706681587c83cae.txt,7,1,12,4,002,1,0.5,0.59765625,0.234375,0.0734375
Test_Case_7_Z1_12_5_ROI_001_png.rf.07c233d8d4a0434776603ad52725df60.txt,7,1,12,5,001,0,0.5078125,0.52265625,0.25859375,0.09921875
Test_Case_7_Z1_12_5_ROI_002_png.rf.f276b5203bbce27b8905d83f93581add.txt,7,1,12,5,002,1,0.3453125,0.55390625,0.2375,0.08828125
Test_Case_1_Z2_12_3_ROI_003_png.rf.a2cec6985323e7b39e955f715f43acff.txt,1,2,12,3,003,1,0.3734375,0.44765625,0.24609375,0.134375
Test_Case_1_Z2_12_3_ROI_004_png.rf.0aceab2ed70f511f8efaf80eae58e856.txt,1,2,12,3,004,1,0.44296875,0.39609375,0.2859375,0.10078125
Test_Case_1_Z2_12_3_ROI_005_png.rf.a11d4407a0ebec348c858733f910c358.txt,1,2,12,3,005,1,0.34453125,0.484375,0.3171875,0.09765625
Test_Case_1_Z2_12_4_ROI_002_png.rf.234c5c62b7ebf21712e71a5c1e754901.txt,1,2,12,4,002,1,0.428125,0.48515625,0.24140625,0.11484375
Test_Case_1_Z2_12_4_ROI_003_png.rf.052a4c79feb2a468f0a7a67e0a1d51d1.txt,1,2,12,4,003,1,0.3765625,0.49296875,0.234375,0.1328125
Test_Case_1_Z2_12_4_ROI_004_png.rf.0a7f3961b625bab5b7af6f1c628921fc.txt,1,2,12,4,004,1,0.43984375,0.38046875,0.29140625,0.11640625
Test_Case_1_Z2_12_4_ROI_005_png.rf.b075b619521590b4fa3f121fffca9423.txt,1,2,12,4,005,1,0.37578125,0.471875,0.321875,0.09921875
Test_Case_1_Z2_12_5_ROI_002_png.rf.f0fd0b7c1ffa6688e8323ec164a061dc.txt,1,2,12,5,002,1,0.37265625,0.503125,0.2375,0.1234375
Test_Case_1_Z2_12_5_ROI_003_png.rf.14a944386ca7f1af314b52014161061c.txt,1,2,12,5,003,1,0.34453125,0.50234375,0.22265625,0.128125
Test_Case_1_Z2_12_5_ROI_004_png.rf.656969132ee590c71a0249d455ee2ee2.txt,1,2,12,5,004,1,0.42421875,0.3859375,0.29296875,0.12578125
Test_Case_1_Z1_9_1_ROI_001_png.rf.c7fe0810d5eafa24f3ff413ecf86cdf5.txt,1,1,9,1,001,1,0.35859375,0.49375,0.21640625,0.0453125
Test_Case_1_Z1_9_1_ROI_002_png.rf.506642c962f380873a9fc15ab5e74778.txt,1,1,9,1,002,1,0.31640625,0.49453125,0.23203125,0.075
Test_Case_1_Z1_9_2_ROI_001_png.rf.0f3f5add5cecc9e915b44e530dab881e.txt,1,1,9,2,001,0,0.6421875,0.53671875,0.30546875,0.0921875
Test_Case_1_Z1_9_2_ROI_001_png.rf.d47b81653de23a2e6b8fb8d976a15819.txt,1,1,9,2,001,1,0.35546875,0.5109375,0.228125,0.05703125
Test_Case_1_Z1_9_2_ROI_002_png.rf.06bafd0f88eaf2ee4790deb817b48fb0.txt,1,1,9,2,002,1,0.321875,0.52109375,0.240625,0.075
Test_Case_1_Z1_9_3_ROI_001_png.rf.8dbb36500fe42851eac5f62cb5615d53.txt,1,1,9,3,001,1,0.36484375,0.52734375,0.21640625,0.05
Test_Case_1_Z1_9_3_ROI_002_png.rf.ef8cec303703497407e02f21409a8a82.txt,1,1,9,3,002,1,0.3359375,0.52421875,0.24296875,0.06015625
Test_Case_1_Z1_9_4_ROI_001_png.rf.2dcfb3c32e4da98f911f823e8b6b753b.txt,1,1,9,4,001,1,0.32734375,0.51328125,0.228125,0.05703125
Test_Case_1_Z1_9_4_ROI_001_png.rf.9594e54fe2ec77c9c62570ff89b005bb.txt,1,1,9,4,001,0,0.61953125,0.55390625,0.2515625,0.0875
Test_Case_1_Z1_9_4_ROI_002_png.rf.3d8229adc1e4542dd957c043f8c291e3.txt,1,1,9,4,002,1,0.28828125,0.534375,0.23828125,0.0625
Test_Case_1_Z1_9_5_ROI_001_png.rf.34483673b0dcfcc15720f1b97736dcb4.txt,1,1,9,5,001,0,0.6,0.49921875,0.27578125,0.13828125
Test_Case_5_Z2_3_4_ROI_005_png.rf.5711464dba058efd56981537285248b5.txt,5,2,3,4,005,1,0.36484375,0.53046875,0.39921875,0.1140625
Test_Case_5_Z2_3_5_ROI_005_png.rf.7caa319a109334f1ae730490a3a910e7.txt,5,2,3,5,005,1,0.42265625,0.36171875,0.3546875,0.11171875
Test_Case_5_Z2_4_2_ROI_004_png.rf.f22297070ca92cb0ce300343ad8bf58f.txt,5,2,4,2,004,1,0.434375,0.33984375,0.25,0.11796875
Test_Case_5_Z2_4_3_ROI_002_png.rf.acb5c762988ec0c49407cc4d5789bafb.txt,5,2,4,3,002,1,0.4265625,0.471875,0.24921875,0.1140625
Test_Case_5_Z2_4_3_ROI_004_png.rf.9588bc696030e4dabd5501321d17937b.txt,5,2,4,3,004,1,0.39140625,0.3578125,0.25859375,0.10625
Test_Case_5_Z2_4_4_ROI_001_png.rf.3395face26b149b0c56a11fb7157909f.txt,5,2,4,4,001,1,0.47578125,0.52734375,0.2734375,0.13125
Test_Case_5_Z2_4_4_ROI_002_png.rf.16da7f0584f03518188d3a259b395b45.txt,5,2,4,4,002,1,0.43203125,0.5125,0.24921875,0.140625
Test_Case_5_Z2_4_4_ROI_004_png.rf.0e38a2119e49a89b11219af10136a046.txt,5,2,4,4,004,1,0.3671875,0.41796875,0.24921875,0.1046875
Test_Case_3_Z1_6_4_ROI_001_png.rf.92442f94e44e95a2dc43bd3dd6958253.txt,3,1,6,4,001,1,0.5,0.590625,0.23671875,0.0828125
Test_Case_3_Z1_6_4_ROI_001_png.rf.be5cd9437965e4086d52e42b44a52e18.txt,3,1,6,4,001,0,0.75625,0.44140625,0.24765625,0.23046875
Test_Case_3_Z1_6_5_ROI_002_png.rf.d5a5be25486ed2f8952b08d0300f9a8f.txt,3,1,6,5,002,1,0.4,0.46484375,0.27109375,0.08671875
Test_Case_3_Z1_7_2_ROI_001_png.rf.28942302f69daefc5791b65536164cc0.txt,3,1,7,2,001,1,0.4359375,0.5328125,0.21796875,0.0640625
Test_Case_3_Z1_7_2_ROI_001_png.rf.6577be0aa48a317662e8fd22ecddb68c.txt,3,1,7,2,001,0,0.71171875,0.56640625,0.2453125,0.07890625
Test_Case_3_Z1_7_2_ROI_002_png.rf.74de24b6359a99515cf10b937af9796f.txt,3,1,7,2,002,1,0.41328125,0.55546875,0.25703125,0.065625
Test_Case_3_Z1_8_1_ROI_001_png.rf.3d8614500b3b026f0e9e4d1127962537.txt,3,1,8,1,001,1,0.42734375,0.4828125,0.24375,0.09296875
Test_Case_3_Z1_8_2_ROI_001_png.rf.84a2f757c2cf581f530a14693176fc27.txt,3,1,8,2,001,0,0.709375,0.5703125,0.253125,0.08046875
Test_Case_4_Z2_10_1_ROI_003_png.rf.8edff001eb4edd38f41afe9ed1098ef1.txt,4,2,10,1,003,1,0.4359375,0.4703125,0.26484375,0.10625
Test_Case_4_Z2_10_3_ROI_001_png.rf.6531e803f3bc98fa6bb14b2b781038d0.txt,4,2,10,3,001,1,0.41640625,0.5,0.28984375,0.121875
Test_Case_4_Z2_10_4_ROI_001_png.rf.de8865d18fbc85383a8c2e5fe8810a7b.txt,4,2,10,4,001,1,0.4578125,0.484375,0.28515625,0.12265625
Test_Case_4_Z2_10_5_ROI_003_png.rf.bf1810308a6607ec5acebc068f508b5f.txt,4,2,10,5,003,1,0.34765625,0.5078125,0.2609375,0.11484375
Test_Case_4_Z2_11_2_ROI_002_png.rf.fa2946bc50eceb84d35b155ef05215fd.txt,4,2,11,2,002,1,0.4328125,0.4984375,0.23828125,0.12578125
Test_Case_4_Z2_11_2_ROI_003_png.rf.ad167bf3284dc1b5e9f05572cc43243c.txt,4,2,11,2,003,1,0.453125,0.5109375,0.26015625,0.128125
Test_Case_4_Z2_11_3_ROI_002_png.rf.d41ba049b665b13b1d98261a7ba54c50.txt,4,2,11,3,002,1,0.3109375,0.49609375,0.23671875,0.1296875
Test_Case_1_Z1_10_2_ROI_001_png.rf.e438bb58319512b1b7ff6cd56af43937.txt,1,1,10,2,001,1,0.35546875,0.51171875,0.2328125,0.0578125
Test_Case_1_Z1_13_2_ROI_001_png.rf.83c061deec8262777725cae859e9bb78.txt,1,1,13,2,001,1,0.3546875,0.51328125,0.22421875,0.05625
Test_Case_1_Z1_5_1_ROI_002_png.rf.ad6933851ee6d8db832725a3c770a60d.txt,1,1,5,1,002,1,0.3203125,0.49296875,0.23046875,0.06875
Test_Case_1_Z1_E-1_1_ROI_001_png.rf.0f54d2b3f43c40cedbd759ad84c99040.txt,1,1,E-1,1,001,1,0.3578125,0.49609375,0.2234375,0.053125
Test_Case_1_Z2_10_3_ROI_005_png.rf.8792f8cee96d16263dd157ff6cb9f8fa.txt,1,2,10,3,005,1,0.34140625,0.48359375,0.3203125,0.103125
Test_Case_1_Z2_14_2_ROI_001_png.rf.4379f38eb58dd65085a63d1d4aa84846.txt,1,2,14,2,001,1,0.56875,0.47578125,0.23828125,0.10859375
Test_Case_1_Z2_1_3_ROI_005_png.rf.59bb48bbad0ba5ff710f9b844568f000.txt,1,2,1,3,005,1,0.340625,0.4796875,0.309375,0.10390625
Test_Case_1_Z2_3_3_ROI_004_png.rf.e77dce659e96df1094f89962d5a51206.txt,1,2,3,3,004,1,0.4203125,0.39375,0.25859375,0.10703125
Test_Case_2_Z1_12_5_ROI_002_png.rf.16326372018ba0c2debddccf441c28c6.txt,2,1,12,5,002,1,0.45390625,0.4640625,0.22265625,0.071875
Test_Case_2_Z1_14_1_ROI_001_png.rf.5ba1b171573df66bbe05c91ea06b589a.txt,2,1,14,1,001,0,0.61953125,0.45625,0.31171875,0.22109375
Test_Case_2_Z1_14_4_ROI_001_png.rf.e58157b12bcab438da461b756ff2bf52.txt,2,1,14,4,001,1,0.4328125,0.528125,0.22734375,0.06640625
Test_Case_2_Z1_14_5_ROI_001_png.rf.b45a8d9e716122877fe198ff043a6563.txt,2,1,14,5,001,0,0.60078125,0.3828125,0.275,0.24296875
Test_Case_2_Z1_1_2_ROI_002_png.rf.b67d2ab42e8d91d670e5d38a5d374c17.txt,2,1,1,2,002,1,0.4578125,0.4953125,0.22734375,0.0734375
Test_Case_2_Z1_2_1_ROI_001_png.rf.772a1692d76bcd5f4fbd3eb76b45d6e8.txt,2,1,2,1,001,1,0.4546875,0.546875,0.22734375,0.0578125
Test_Case_2_Z1_2_1_ROI_002_png.rf.082bb7d3e7bee558d251855c621b86ad.txt,2,1,2,1,002,1,0.46484375,0.50546875,0.22578125,0.059375
Test_Case_2_Z1_2_3_ROI_001_png.rf.b4a31aafdc136509738915108c9f7eac.txt,2,1,2,3,001,0,0.60390625,0.40078125,0.259375,0.23125
Test_Case_2_Z1_2_4_ROI_001_png.rf.93701ef9e0cfb935389a391c2c04bd51.txt,2,1,2,4,001,0,0.59921875,0.52734375,0.2828125,0.18125
Test_Case_5_Z1_4_5_ROI_001_png.rf.54ce21486e57b641ba739987b918518d.txt,5,1,4,5,001,0,0.56328125,0.4625,0.26484375,0.15078125
Test_Case_5_Z1_5_3_ROI_002_png.rf.3f6309a1d03e294a22b60b7aa6d39963.txt,5,1,5,3,002,1,0.38359375,0.52578125,0.33828125,0.084375
Test_Case_5_Z1_6_1_ROI_001_png.rf.58604b41c64e75eaa9cc8dcb807136e9.txt,5,1,6,1,001,1,0.36796875,0.53671875,0.240625,0.0578125
Test_Case_5_Z1_6_3_ROI_002_png.rf.e1d70594e57be1a70a0765af813fdbcd.txt,5,1,6,3,002,1,0.38671875,0.521875,0.35234375,0.090625
Test_Case_5_Z1_7_3_ROI_001_png.rf.ae78f3c096c8f1fd5171ece2b8ccb175.txt,5,1,7,3,001,0,0.6140625,0.4703125,0.25703125,0.19921875
Test_Case_5_Z1_7_5_ROI_001_png.rf.abf136a3d9fbe54ee5833a463d461e86.txt,5,1,7,5,001,0,0.56875,0.4640625,0.26015625,0.15625
Test_Case_5_Z1_8_3_ROI_001_png.rf.0257e329e33785f2e18f64a764c80189.txt,5,1,8,3,001,0,0.6140625,0.4765625,0.26640625,0.19921875
Test_Case_5_Z1_8_5_ROI_001_png.rf.2f416776a346a8cecb5c2598ac8d25a2.txt,5,1,8,5,001,0,0.5625,0.4671875,0.25078125,0.15625
Test_Case_1_Z2_0_1_ROI_001_png.rf.79a4b44eb68018bbbd38fc578581a246.txt,1,2,0,1,001,1,0.5546875,0.49296875,0.24296875,0.11484375
Test_Case_1_Z2_0_1_ROI_004_png.rf.6bbee3d6d8fbf623ec0885d9f8e1a3d7.txt,1,2,0,1,004,1,0.43671875,0.32578125,0.28046875,0.08359375
Test_Case_1_Z2_0_3_ROI_003_png.rf.34bb40e180aa73113d0c43e4d78c14a9.txt,1,2,0,3,003,1,0.3640625,0.4453125,0.22734375,0.13125
Test_Case_1_Z2_0_4_ROI_002_png.rf.fbe2a28368f65045668cec7b641522ee.txt,1,2,0,4,002,1,0.43046875,0.49375,0.24375,0.1203125
Test_Case_1_Z2_0_5_ROI_003_png.rf.6e928440886d59051522806cfe7ebf0b.txt,1,2,0,5,003,1,0.34609375,0.50703125,0.2359375,0.1375
Test_Case_1_Z2_10_1_ROI_002_png.rf.339febba4bbcb8b7db38d1af567648e5.txt,1,2,10,1,002,1,0.43125,0.4875,0.23984375,0.12421875
Test_Case_1_Z2_10_2_ROI_002_png.rf.35013902dd53d9c1cee2b462cde07259.txt,1,2,10,2,002,1,0.4453125,0.45,0.2578125,0.1234375
Test_Case_1_Z2_10_3_ROI_003_png.rf.c9f1944b2ed51e56b3fb65e72c77177f.txt,1,2,10,3,003,1,0.3640625,0.44765625,0.22734375,0.1296875
Test_Case_1_Z1_5_2_ROI_001_png.rf.86df15c8f34b94af9dd4564827e5382a.txt,1,1,5,2,001,1,0.35625,0.51171875,0.22578125,0.06015625
Test_Case_1_Z1_5_3_ROI_001_png.rf.ace012e82711e9cea1de4316becfe808.txt,1,1,5,3,001,0,0.634375,0.51640625,0.27890625,0.14375
Test_Case_1_Z1_5_4_ROI_001_png.rf.d42a94a5e6991e6d819638ba941327a1.txt,1,1,5,4,001,1,0.35546875,0.51953125,0.22578125,0.05234375
Test_Case_1_Z1_6_1_ROI_002_png.rf.698064bad06db47217436f7847573ed7.txt,1,1,6,1,002,1,0.31796875,0.5,0.2328125,0.06796875
Test_Case_1_Z1_6_4_ROI_001_png.rf.feac35b3e3e08c8fa1320ff845382eef.txt,1,1,6,4,001,1,0.35546875,0.5203125,0.21953125,0.0484375
Test_Case_1_Z1_6_5_ROI_001_png.rf.4a00d7086d894380b18e4a55298dd5b1.txt,1,1,6,5,001,0,0.6,0.50078125,0.28359375,0.1453125
Test_Case_1_Z1_6_5_ROI_002_png.rf.ed9a0ffdaac12f3a6f37079f925979eb.txt,1,1,6,5,002,1,0.30234375,0.51328125,0.234375,0.0546875
Test_Case_1_Z1_7_3_ROI_002_png.rf.99960f94fb08a3ac0da30b6e28e0ab56.txt,1,1,7,3,002,1,0.3375,0.52578125,0.23359375,0.065625
Test_Case_1_Z1_7_4_ROI_002_png.rf.a611c72d7e8e0ad5a619c0f6282cc2cf.txt,1,1,7,4,002,1,0.29921875,0.534375,0.234375,0.0609375
Test_Case_1_Z1_8_2_ROI_001_png.rf.0c3b1461377ca0a507ab214993a01476.txt,1,1,8,2,001,1,0.3578125,0.5125,0.23125,0.05546875
Test_Case_1_Z1_8_2_ROI_001_png.rf.a4fc9e5d50d59efde83ed202afd20744.txt,1,1,8,2,001,0,0.646875,0.54765625,0.3046875,0.11171875
Test_Case_1_Z1_8_2_ROI_002_png.rf.66311f3691f7973f99c1a0f478ac2f09.txt,1,1,8,2,002,1,0.325,0.5203125,0.2359375,0.06796875
Test_Case_1_Z1_9_3_ROI_001_png.rf.d85b6a7079691b086ba04afc5027091d.txt,1,1,9,3,001,0,0.6359375,0.5140625,0.27890625,0.14453125
Test_Case_3_Z2_7_5_ROI_004_png.rf.385a4188f03845b79f0173f2bc1e64d8.txt,3,2,7,5,004,1,0.39609375,0.3828125,0.23046875,0.07890625
Test_Case_3_Z2_7_5_ROI_005_png.rf.bff1e53176bf1658b2574fa686f7e2f8.txt,3,2,7,5,005,1,0.36953125,0.4859375,0.3171875,0.12578125
